gene,name
HSD17B10,hydroxysteroid 17-beta dehydrogenase 10
HSD17B10,hydroxysteroid 17-beta dehydrogenase 10
HSD17B10,hydroxysteroid 17-beta dehydrogenase 10
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
HSD17B12,hydroxysteroid 17-beta dehydrogenase 12
HSD17B12,hydroxysteroid 17-beta dehydrogenase 12
HSD17B12,hydroxysteroid 17-beta dehydrogenase 12
HSD17B12,hydroxysteroid 17-beta dehydrogenase 12
HSD17B13,hydroxysteroid 17-beta dehydrogenase 13
HSD17B13,hydroxysteroid 17-beta dehydrogenase 13
HSD17B14,hydroxysteroid 17-beta dehydrogenase 14
HSD17B14,hydroxysteroid 17-beta dehydrogenase 14
HSD17B14,hydroxysteroid 17-beta dehydrogenase 14
HSD17B14,hydroxysteroid 17-beta dehydrogenase 14
HSDL1,hydroxysteroid dehydrogenase like 1
HSDL2,hydroxysteroid dehydrogenase like 2
HSF1,heat shock transcription factor 1
HSF2,heat shock transcription factor 2
HSF2BP,heat shock transcription factor 2 binding protein
HSF2BP,heat shock transcription factor 2 binding protein
HSF4,heat shock transcription factor 4
HSF5,heat shock transcription factor 5
HSFX1,"heat shock transcription factor family, X-linked 1"
HSFX2,"heat shock transcription factor family, X-linked 2"
HSFX3,"heat shock transcription factor family, X-linked member 3"
HSFX4,"heat shock transcription factor family, X-linked member 4"
HSFY1,heat shock transcription factor Y-linked 1
HSFY1P1,HSFY1 pseudogene 1
HSFY1P1,HSFY1 pseudogene 1
HSFY2,heat shock transcription factor Y-linked 2
HSFY3P,"heat shock transcription factor Y-linked 3, pseudogene"
HSFY4P,"heat shock transcription factor Y-linked 4, pseudogene"
HSFY5P,"heat shock transcription factor Y-linked 5, pseudogene"
HSFY6P,"heat shock transcription factor Y-linked 6, pseudogene"
HSFY7P,"heat shock transcription factor Y-linked 7, pseudogene"
HSFY8P,"heat shock transcription factor Y-linked 8, pseudogene"
HSH2D,hematopoietic SH2 domain containing
HSH2D,hematopoietic SH2 domain containing
HSH2D,hematopoietic SH2 domain containing
HSP90AA1,heat shock protein 90 alpha family class A member 1
HSP90AA1,heat shock protein 90 alpha family class A member 1
HSP90AA1,heat shock protein 90 alpha family class A member 1
HSP90AA1,heat shock protein 90 alpha family class A member 1
HSP90AA2P,"heat shock protein 90 alpha family class A member 2, pseudogene"
HSP90AA2P,"heat shock protein 90 alpha family class A member 2, pseudogene"
HSP90AA3P,"heat shock protein 90 alpha family class A member 3, pseudogene"
HSP90AA4P,"heat shock protein 90 alpha family class A member 4, pseudogene"
HSP90AA5P,"heat shock protein 90 alpha family class A member 5, pseudogene"
HSP90AA6P,"heat shock protein 90 alpha family class A member 6, pseudogene"
HSP90AB1,heat shock protein 90 alpha family class B member 1
HSP90AB2P,"heat shock protein 90 alpha family class B member 2, pseudogene"
HSP90AB3P,"heat shock protein 90 alpha family class B member 3, pseudogene"
HSP90AB4P,"heat shock protein 90 alpha family class B member 4, pseudogene"
HSP90AB5P,"heat shock protein 90 alpha family class B member 5, pseudogene"
HSP90AB6P,"heat shock protein 90 alpha family class B member 6, pseudogene"
HSP90AB7P,"heat shock protein 90 alpha family class B member 7, pseudogene"
HSP90B1,heat shock protein 90 beta family member 1
HSP90B1,heat shock protein 90 beta family member 1
HSP90B2P,"heat shock protein 90 beta family member 2, pseudogene"
HSP90B2P,"heat shock protein 90 beta family member 2, pseudogene"
HSP90B3P,"heat shock protein 90 beta family member 3, pseudogene"
HSPA1A,heat shock protein family A (Hsp70) member 1A
HSPA1B,heat shock protein family A (Hsp70) member 1B
HSPA1L,heat shock protein family A (Hsp70) member 1 like
HSPA1L,heat shock protein family A (Hsp70) member 1 like
HSPA2,heat shock protein family A (Hsp70) member 2
HSPA3,heat shock 70kDa protein 3
HSPA4,heat shock protein family A (Hsp70) member 4
HSPA4,heat shock protein family A (Hsp70) member 4
HSPA4L,heat shock protein family A (Hsp70) member 4 like
HSPA4L,heat shock protein family A (Hsp70) member 4 like
HSPA4L,heat shock protein family A (Hsp70) member 4 like
HSPA5,heat shock protein family A (Hsp70) member 5
HSPA5P1,HSPA5 pseudogene 1
HSPA6,heat shock protein family A (Hsp70) member 6
HSPA7,heat shock protein family A (Hsp70) member 7 (pseudogene)
HSPA8,heat shock protein family A (Hsp70) member 8
HSPA8,heat shock protein family A (Hsp70) member 8
HSPA8,heat shock protein family A (Hsp70) member 8
HSPA8P1,heat shock protein family A (Hsp70) member 8 pseudogene 1
HSPA8P2,heat shock protein family A (Hsp70) member 8 pseudogene 2
HSPA8P3,heat shock protein family A (Hsp70) member 8 pseudogene 3
HSPA8P4,heat shock protein family A (Hsp70) member 8 pseudogene 4
HSPA8P5,heat shock protein family A (Hsp70) member 8 pseudogene 5
HSPA8P6,heat shock protein family A (Hsp70) member 8 pseudogene 6
HSPA8P7,heat shock protein family A (Hsp70) member 8 pseudogene 7
HSPA8P8,heat shock protein family A (Hsp70) member 8 pseudogene 8
HSPA8P9,heat shock protein family A (Hsp70) member 8 pseudogene 9
HSPA8P10,heat shock protein family A (Hsp70) member 8 pseudogene 10
HSPA8P11,heat shock protein family A (Hsp70) member 8 pseudogene 11
HSPA8P12,heat shock protein family A (Hsp70) member 8 pseudogene 12
HSPA8P13,heat shock protein family A (Hsp70) member 8 pseudogene 13
HSPA8P14,heat shock protein family A (Hsp70) member 8 pseudogene 14
HSPA8P15,heat shock protein family A (Hsp70) member 8 pseudogene 15
HSPA8P16,heat shock protein family A (Hsp70) member 8 pseudogene 16
HSPA8P17,heat shock protein family A (Hsp70) member 8 pseudogene 17
HSPA8P18,heat shock protein family A (Hsp70) member 8 pseudogene 18
HSPA8P19,heat shock protein family A (Hsp70) member pseudogene 19
HSPA8P20,heat shock protein family A (Hsp70) member 8 pseudogene 20
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9,heat shock protein family A (Hsp70) member 9
HSPA9A,heat shock 70kDa protein 9A (mortalin-1)
HSPA9P1,heat shock protein family A (Hsp70) member 9 pseudogene 1
HSPA9P2,heat shock protein family A (Hsp70) member 9 pseudogene 2
HSPA12A,heat shock protein family A (Hsp70) member 12A
HSPA12A,heat shock protein family A (Hsp70) member 12A
HSPA12B,heat shock protein family A (Hsp70) member 12B
HSPA13,heat shock protein family A (Hsp70) member 13
HSPA14,heat shock protein family A (Hsp70) member 14
HSPA14,heat shock protein family A (Hsp70) member 14
HSPB1,heat shock protein family B (small) member 1
HSPB1,heat shock protein family B (small) member 1
HSPB1,heat shock protein family B (small) member 1
HSPB1,heat shock protein family B (small) member 1
HSPB1,heat shock protein family B (small) member 1
HSPB1P1,heat shock protein family B (small) member 1 pseudogene 1
HSPB1P2,heat shock protein family B (small) member 1 pseudogene 2
HSPB2,heat shock protein family B (small) member 2
HSPB2,heat shock protein family B (small) member 2
HSPB2-C11orf52,HSPB2-C11orf52 readthrough (NMD candidate)
HSPB3,heat shock protein family B (small) member 3
HSPB6,heat shock protein family B (small) member 6
HSPB6,heat shock protein family B (small) member 6
HSPB6,heat shock protein family B (small) member 6
HSPB7,heat shock protein family B (small) member 7
HSPB8,heat shock protein family B (small) member 8
HSPB8,heat shock protein family B (small) member 8
HSPB8,heat shock protein family B (small) member 8
HSPB8,heat shock protein family B (small) member 8
HSPB8,heat shock protein family B (small) member 8
HSPB9,heat shock protein family B (small) member 9
HSPB11,heat shock protein family B (small) member 11
HSPB11,heat shock protein family B (small) member 11
HSPB11,heat shock protein family B (small) member 11
HSPB11,heat shock protein family B (small) member 11
HSPBAP1,HSPB1 associated protein 1
HSPBAP1,HSPB1 associated protein 1
HSPBL1,heat shock 27kDa protein-like 1
HSPBP1,HSPA (Hsp70) binding protein 1
HSPBP1,HSPA (Hsp70) binding protein 1
HSPD1,heat shock protein family D (Hsp60) member 1
HSPD1,heat shock protein family D (Hsp60) member 1
HSPD1P1,heat shock protein family D (Hsp60) member 1 pseudogene 1
HSPD1P2,heat shock protein family D (Hsp60) member 1 pseudogene 2
HSPD1P2,heat shock protein family D (Hsp60) member 1 pseudogene 2
HSPD1P3,heat shock protein family D (Hsp60) member 1 pseudogene 3
HSPD1P3,heat shock protein family D (Hsp60) member 1 pseudogene 3
HSPD1P3,heat shock protein family D (Hsp60) member 1 pseudogene 3
HSPD1P3,heat shock protein family D (Hsp60) member 1 pseudogene 3
HSPD1P4,heat shock protein family D (Hsp60) member 1 pseudogene 4
HSPD1P5,heat shock protein family D (Hsp60) member 1 pseudogene 5
HSPD1P6,heat shock protein family D (Hsp60) member 1 pseudogene 6
HSPD1P7,heat shock protein family D (Hsp60) member 1 pseudogene 7
HSPD1P8,heat shock protein family D (Hsp60) member 1 pseudogene 8
HSPD1P9,heat shock protein family D (Hsp60) member 1 pseudogene 9
HSPD1P10,heat shock protein family D (Hsp60) member 1 pseudogene 10
HSPD1P11,heat shock protein family D (Hsp60) member 1 pseudogene 11
HSPD1P12,heat shock protein family D (Hsp60) member 1 pseudogene 12
HSPD1P13,heat shock protein family D (Hsp60) member 1 pseudogene 13
HSPD1P14,heat shock protein family D (Hsp60) member 1 pseudogene 14
HSPD1P15,heat shock protein family D (Hsp60) member 1 pseudogene 15
HSPD1P16,heat shock protein family D (Hsp60) member 1 pseudogene 16
HSPD1P17,heat shock protein family D (Hsp60) member 1 pseudogene 17
HSPD1P18,heat shock protein family D (Hsp60) member 1 pseudogene 18
HSPD1P19,heat shock protein family D (Hsp60) member 1 pseudogene 19
HSPD1P20,heat shock protein family D (Hsp60) member 1 pseudogene 20
HSPD1P21,heat shock protein family D (Hsp60) member 1 pseudogene 21
HSPD1P22,heat shock protein family D (Hsp60) member 1 pseudogene 22
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1,heat shock protein family E (Hsp10) member 1
HSPE1-MOB4,HSPE1-MOB4 readthrough
HSPE1P1,heat shock protein family E (Hsp10) member 1 pseudogene 1
HSPE1P2,heat shock protein family E (Hsp10) member 1 pseudogene 2
HSPE1P3,heat shock protein family E (Hsp10) member 1 pseudogene 3
HSPE1P4,heat shock protein family E (Hsp10) member 1 pseudogene 4
HSPE1P5,heat shock protein family E (Hsp10) member 1 pseudogene 5
HSPE1P6,heat shock protein family E (Hsp10) member 1 pseudogene 6
HSPE1P7,heat shock protein family E (Hsp10) member 1 pseudogene 7
HSPE1P8,heat shock protein family E (Hsp10) member 1 pseudogene 8
HSPE1P9,heat shock protein family E (Hsp10) member 1 pseudogene 9
HSPE1P10,heat shock protein family E (Hsp10) member 1 pseudogene 10
HSPE1P11,heat shock protein family E (Hsp10) member 1 pseudogene 11
HSPE1P12,heat shock protein family E (Hsp10) member 1 pseudogene 12
HSPE1P13,heat shock protein family E (Hsp10) member 1 pseudogene 13
HSPE1P14,heat shock protein family E (Hsp10) member 1 pseudogene 14
HSPE1P15,heat shock protein family E (Hsp10) member 1 pseudogene 15
HSPE1P16,heat shock protein family E (Hsp10) member 1 pseudogene 16
HSPE1P17,heat shock protein family E (Hsp10) member 1 pseudogene 17
HSPE1P18,heat shock protein family E (Hsp10) member 1 pseudogene 18
HSPE1P19,heat shock protein family E (Hsp10) member 1 pseudogene 19
HSPE1P20,heat shock protein family E (Hsp10) member 1 pseudogene 20
HSPE1P21,heat shock protein family E (Hsp10) member 1 pseudogene 21
HSPE1P22,heat shock protein family E (Hsp10) member 1 pseudogene 22
HSPE1P23,heat shock protein family E (Hsp10) member 1 pseudogene 23
HSPE1P24,heat shock protein family E (Hsp10) member 1 pseudogene 24
HSPE1P25,heat shock protein family E (Hsp10) member 1 pseudogene 25
HSPE1P26,heat shock protein family E (Hsp10) member 1 pseudogene 26
HSPE1P27,heat shock protein family E (Hsp10) member 1 pseudogene 27
HSPE1P28,heat shock protein family E (Hsp10) member 1 pseudogene 28
HSPG2,heparan sulfate proteoglycan 2
HSPG2,heparan sulfate proteoglycan 2
HSPH1,heat shock protein family H (Hsp110) member 1
HSPH1,heat shock protein family H (Hsp110) member 1
HSPH1,heat shock protein family H (Hsp110) member 1
HSPH1,heat shock protein family H (Hsp110) member 1
HSR1,heat shock RNA 1 (non-protein coding)
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATIP2,HIV-1 Tat interactive protein 2
HTATSF1,HIV-1 Tat specific factor 1
HTATSF1P1,HIV-1 Tat specific factor 1 pseudogene 1
HTATSF1P1,HIV-1 Tat specific factor 1 pseudogene 1
HTATSF1P2,HIV-1 Tat specific factor 1 pseudogene 2
HTC1,"hypertrichosis 1 (universalis, congenital)"
HTC2,"hypertrichosis 2 (generalized, congenital)"
HTC2,"hypertrichosis 2 (generalized, congenital)"
HTD2,hydroxyacyl-thioester dehydratase type 2
HTL,high L-leucine transport
HTN1,histatin 1
HTN3,histatin 3
HTOR,5-hydroxytryptamine (serotonin) oxygenase regulator
HTR1A,5-hydroxytryptamine receptor 1A
HTR1B,5-hydroxytryptamine receptor 1B
HTR1B,5-hydroxytryptamine receptor 1B
HTR1B,5-hydroxytryptamine receptor 1B
HTR1B,5-hydroxytryptamine receptor 1B
HTR1D,5-hydroxytryptamine receptor 1D
HTR1D,5-hydroxytryptamine receptor 1D
HTR1D,5-hydroxytryptamine receptor 1D
HTR1DP1,5-hydroxytryptamine receptor 1D pseudogene 1
HTR1E,5-hydroxytryptamine receptor 1E
HTR1F,5-hydroxytryptamine receptor 1F
HTR1F,5-hydroxytryptamine receptor 1F
HTR2A,5-hydroxytryptamine receptor 2A
HTR2A-AS1,HTR2A antisense RNA 1
HTR2B,5-hydroxytryptamine receptor 2B
HTR2B,5-hydroxytryptamine receptor 2B
HTR2C,5-hydroxytryptamine receptor 2C
HTR2C,5-hydroxytryptamine receptor 2C
HTR2C-IT1,HTR2C intronic transcript 1 (non-protein coding)
HTR3A,5-hydroxytryptamine receptor 3A
HTR3A,5-hydroxytryptamine receptor 3A
HTR3B,5-hydroxytryptamine receptor 3B
HTR3C,5-hydroxytryptamine receptor 3C
HTR3C2P,"5-hydroxytryptamine receptor 3C2, pseudogene"
HTR3D,5-hydroxytryptamine receptor 3D
HTR3E,5-hydroxytryptamine receptor 3E
HTR3E-AS1,HTR3E antisense RNA 1
HTR4,5-hydroxytryptamine receptor 4
HTR4-IT1,HTR4 intronic transcript 1 (non-protein coding)
HTR5A,5-hydroxytryptamine receptor 5A
HTR5A-AS1,HTR5A antisense RNA 1
HTR5BP,"5-hydroxytryptamine receptor 5B, pseudogene"
HTR6,5-hydroxytryptamine receptor 6
HTR6,5-hydroxytryptamine receptor 6
HTR7,5-hydroxytryptamine receptor 7
HTR7P1,5-hydroxytryptamine receptor 7 pseudogene 1
HTRA1,HtrA serine peptidase 1
HTRA1,HtrA serine peptidase 1
HTRA1,HtrA serine peptidase 1
HTRA2,HtrA serine peptidase 2
HTRA2,HtrA serine peptidase 2
HTRA3,HtrA serine peptidase 3
HTRA3,HtrA serine peptidase 3
HTRA4,HtrA serine peptidase 4
HTT,huntingtin
HTT-AS,HTT antisense RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HULC,hepatocellular carcinoma up-regulated long non-coding RNA
HUNK,hormonally up-regulated Neu-associated kinase
HUNK-AS1,HUNK antisense RNA 1
HUS1,HUS1 checkpoint clamp component
HUS1B,HUS1 checkpoint clamp component B
HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
HV1S,herpes simplex virus type 1 sensitivity
HVBS1,hepatitis B virus integration site 1
HVBS4,hepatitis B virus integration site 4
HVBS6,hepatitis B virus integration site 6
HVBS7,hepatitis B virus integration site 7
HVBS8,hepatitis B virus integration site 8
HVCN1,hydrogen voltage gated channel 1
HVCN1,hydrogen voltage gated channel 1
HVCN1,hydrogen voltage gated channel 1
HYAL1,hyaluronidase 1
HYAL1,hyaluronidase 1
HYAL2,hyaluronidase 2
HYAL2,hyaluronidase 2
HYAL2,hyaluronidase 2
HYAL2,hyaluronidase 2
HYAL3,hyaluronidase 3
HYAL3,hyaluronidase 3
HYAL3,hyaluronidase 3
HYAL4,hyaluronidase 4
HYAL6P,"hyaluronidase 6, pseudogene"
HYD2,hypodontia 2 (autosomal recessive)
HYDIN,HYDIN axonemal central pair apparatus protein
HYDIN,HYDIN axonemal central pair apparatus protein
HYDIN,HYDIN axonemal central pair apparatus protein
HYDIN,HYDIN axonemal central pair apparatus protein
HYDIN2,HYDIN axonemal central pair apparatus protein 2 (pseudogene)
HYI,hydroxypyruvate isomerase (putative)
HYI-AS1,HYI antisense RNA 1
HYKK,hydroxylysine kinase
HYLS1,HYLS1 centriolar and ciliogenesis associated
HYMAI,hydatidiform mole associated and imprinted
HYOU1,hypoxia up-regulated 1
HYOU1,hypoxia up-regulated 1
HYOU1,hypoxia up-regulated 1
HYPK,huntingtin interacting protein K
HYPK,huntingtin interacting protein K
IAH1,isoamyl acetate hydrolyzing esterase 1 (putative)
IAPP,islet amyloid polypeptide
IAPP,islet amyloid polypeptide
IAPP,islet amyloid polypeptide
IARS1,isoleucyl-tRNA synthetase 1
IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial"
IARS2P1,IARS2 pseudogene 1
IATPR,ITGB1 adjacent tumor promoting lncRNA
IATPR,ITGB1 adjacent tumor promoting lncRNA
IBA57,iron-sulfur cluster assembly factor IBA57
IBA57-DT,IBA57 divergent transcript
IBD2,inflammatory bowel disease 2
IBD3,inflammatory bowel disease 3
IBD4,inflammatory bowel disease 4
IBD5,inflammatory bowel disease 5
IBD6,inflammatory bowel disease 6
IBD7,inflammatory bowel disease 7
IBD8,inflammatory bowel disease 8
IBD9,inflammatory bowel disease 9
IBGC1,idiopathic basal ganglia calcification 1
IBSP,integrin binding sialoprotein
IBSP,integrin binding sialoprotein
IBSP,integrin binding sialoprotein
IBSP,integrin binding sialoprotein
IBSP,integrin binding sialoprotein
IBSP,integrin binding sialoprotein
IBTK,inhibitor of Bruton tyrosine kinase
IBTK,inhibitor of Bruton tyrosine kinase
IBTKP1,inhibitor of Bruton tyrosine kinase pseudogene 1
IC1,"ichthyosis 1, (autosomal recessive)"
ICA1,islet cell autoantigen 1
ICA1,islet cell autoantigen 1
ICA1L,islet cell autoantigen 1 like
ICAM1,intercellular adhesion molecule 1
ICAM1,intercellular adhesion molecule 1
ICAM2,intercellular adhesion molecule 2
ICAM3,intercellular adhesion molecule 3
ICAM3,intercellular adhesion molecule 3
ICAM3,intercellular adhesion molecule 3
ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
ICAM5,intercellular adhesion molecule 5
ICE1,interactor of little elongation complex ELL subunit 1
ICE2,interactor of little elongation complex ELL subunit 2
ICE2,interactor of little elongation complex ELL subunit 2
ICE2P1,interactor of little elongation complex ELL subunit 2 pseudogene 1
ICE2P2,interactor of little elongation complex ELL subunit 2 pseudogene 2
ICMT,isoprenylcysteine carboxyl methyltransferase
ICMT,isoprenylcysteine carboxyl methyltransferase
ICMT,isoprenylcysteine carboxyl methyltransferase
ICOS,inducible T cell costimulator
ICOS,inducible T cell costimulator
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
ICOSLG,inducible T cell costimulator ligand
